source_file,interval_start,interval_end,week_label,week_number,area_name,area_code,forecast_min_mw,actual_min_mw,actual_max_mw,forecast_max_mw,data_year,created_at,year,month,quarter,week_of_year,season,is_winter,is_spring,is_summer,is_autumn,week_sin,week_cos,error_min_mw,error_max_mw,abs_error_min_mw,abs_error_max_mw,actual_min_mw_lag_1,actual_min_mw_lag_2,actual_min_mw_lag_3,actual_min_mw_lag_4,actual_max_mw_lag_1,actual_max_mw_lag_2,actual_max_mw_lag_3,actual_max_mw_lag_4,forecast_min_mw_lag_1,forecast_min_mw_lag_2,forecast_min_mw_lag_3,forecast_min_mw_lag_4,forecast_max_mw_lag_1,forecast_max_mw_lag_2,forecast_max_mw_lag_3,forecast_max_mw_lag_4,actual_min_mw_roll_mean_3,actual_min_mw_roll_std_3,actual_min_mw_roll_mean_4,actual_min_mw_roll_std_4,actual_min_mw_roll_mean_8,actual_min_mw_roll_std_8,actual_max_mw_roll_mean_3,actual_max_mw_roll_std_3,actual_max_mw_roll_mean_4,actual_max_mw_roll_std_4,actual_max_mw_roll_mean_8,actual_max_mw_roll_std_8,forecast_min_mw_roll_mean_3,forecast_min_mw_roll_std_3,forecast_min_mw_roll_mean_4,forecast_min_mw_roll_std_4,forecast_min_mw_roll_mean_8,forecast_min_mw_roll_std_8,forecast_max_mw_roll_mean_3,forecast_max_mw_roll_std_3,forecast_max_mw_roll_mean_4,forecast_max_mw_roll_std_4,forecast_max_mw_roll_mean_8,forecast_max_mw_roll_std_8,actual_min_mw_diff_1,actual_min_mw_pct_change_1,actual_max_mw_diff_1,actual_max_mw_pct_change_1,forecast_min_mw_diff_1,forecast_min_mw_pct_change_1,forecast_max_mw_diff_1,forecast_max_mw_pct_change_1,range_actual_mw,range_forecast_mw,range_actual_diff_1,range_forecast_diff_1
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 8,8,Poland,PL,14751.2,14838.38,23888.04,27000.0,2024,2026-07-06 20:09:35,2024,1,1,8,winter,1,0,0,0,0.8229838658936564,0.5680647467311559,87.17999999999847,-3111.959999999999,87.17999999999847,3111.959999999999,14396.15,15318.84,15608.76,15370.59,24306.9,25888.86,25520.99,25794.13,15303.4,15320.1,15093.8,16189.4,26900.0,27700.0,27000.0,26900.0,15107.916666666666,633.2236906759782,15173.585000000001,533.4455438936603,14157.57375,1533.9411061700623,25238.916666666668,827.8426084908886,25377.72,730.717262466535,24639.75375,1429.0465479466673,15239.1,126.11022956120723,15476.675,486.17902995358673,14919.8125,1288.879036147867,27200.0,435.88989435406586,27125.0,386.22100754188233,27012.5,461.17087009976456,442.22999999999956,0.030718629633617267,-418.8600000000006,-0.01723214395912276,-552.1999999999989,-0.036083484715814684,100.0,0.0037174721189590088,9049.660000000002,12248.8,-861.0900000000001,652.1999999999989
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 9,9,Poland,PL,15591.7,15109.15,24877.14,26700.0,2024,2026-07-06 20:09:35,2024,1,1,9,winter,1,0,0,0,0.8854560256532099,0.4647231720437686,-482.5500000000011,-1822.8600000000006,482.5500000000011,1822.8600000000006,14838.38,14396.15,15318.84,15608.76,23888.04,24306.9,25888.86,25520.99,14751.2,15303.4,15320.1,15093.8,27000.0,26900.0,27700.0,27000.0,14851.123333333331,461.4769803937223,15040.5325,534.3007879072773,14580.596249999999,1081.963192811216,24694.600000000002,1055.2505084574589,24901.1975,955.5622420464933,24892.260000000002,975.9641591194867,15124.9,323.74139370797144,15117.125,264.7907271159902,15180.675,927.7594958516383,27200.0,435.88989435406586,27150.0,369.6845502136473,27125.0,281.5771906346765,270.77000000000044,0.01824794890008219,989.0999999999985,0.0414056573917323,840.5,0.05697841531536407,-300.0,-0.011111111111111072,9767.99,11108.3,718.3299999999981,-1140.5
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 10,10,Poland,PL,16068.4,15176.48,24715.68,25800.0,2024,2026-07-06 20:09:35,2024,1,1,10,winter,1,0,0,0,0.9350162426854148,0.35460488704253557,-891.9200000000001,-1084.3199999999997,891.9200000000001,1084.3199999999997,15109.15,14838.38,14396.15,15318.84,24877.14,23888.04,24306.9,25888.86,15591.7,14751.2,15303.4,15320.1,26700.0,27000.0,26900.0,27700.0,14781.226666666667,359.9196127377721,14915.63,398.26930896903275,14911.36375,667.0244033003936,24357.36,496.47694931362423,24740.235,866.429052663818,25058.87,813.1592496290305,15215.433333333334,427.0991258868526,15241.599999999999,352.62995713157113,15480.3125,467.72250148233167,26866.666666666668,152.75252316519098,27075.0,434.9329450233297,27087.5,318.1980515339505,67.32999999999993,0.00445624009292378,-161.45999999999913,-0.006490295910221211,476.6999999999989,0.030573959221893654,-900.0,-0.0337078651685393,9539.2,9731.6,-228.78999999999905,-1376.699999999999
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 11,11,Poland,PL,15567.7,14268.85,24114.43,25600.0,2024,2026-07-06 20:09:35,2024,1,1,11,winter,1,0,0,0,0.970941817426052,0.23931566428755804,-1298.8500000000004,-1485.5699999999997,1298.8500000000004,1485.5699999999997,15176.48,15109.15,14838.38,14396.15,24715.68,24877.14,23888.04,24306.9,16068.4,15591.7,14751.2,15303.4,25800.0,26700.0,27000.0,26900.0,15041.336666666664,178.96057843364818,14880.04,354.1436400671402,15116.77875,367.95367602219864,24493.62,530.6248064308209,24446.940000000002,443.19808934597273,25108.506250000002,772.6254494521781,15470.433333333334,666.9206574498304,15428.675,550.9057473832936,15539.0375,512.0848616545381,26500.0,624.4997998398389,26600.0,547.7225575051667,26925.0,554.848756741101,-907.6299999999992,-0.05980504043098267,-601.25,-0.024326662264602894,-500.6999999999989,-0.031160538697069917,-200.0,-0.007751937984496138,9845.58,10032.3,306.3799999999992,300.6999999999989
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 12,12,Poland,PL,14904.8,13737.79,23454.44,25700.0,2024,2026-07-06 20:09:35,2024,1,1,12,winter,1,0,0,0,0.992708874098054,0.120536680255323,-1167.0099999999984,-2245.5600000000013,1167.0099999999984,2245.5600000000013,14268.85,15176.48,15109.15,14838.38,24114.43,24715.68,24877.14,23888.04,15567.7,16068.4,15591.7,14751.2,25600.0,25800.0,26700.0,27000.0,14851.493333333334,505.7057174220069,14848.215,412.9590435301509,15010.9,474.6471220963202,24569.083333333332,401.93229906673383,24398.8225,472.9214742691657,24888.27125,773.6082384780829,15742.6,282.4061437008442,15494.750000000002,546.7058715616147,15485.7125,479.05047284784825,26033.333333333332,585.9465277082303,26275.0,680.0735254367727,26700.0,684.5227743263416,-531.0599999999995,-0.037218136009559255,-659.9900000000016,-0.02736908979395336,-662.9000000000015,-0.04258175581492463,100.0,0.00390625,9716.649999999998,10795.2,-128.9300000000021,762.9000000000015
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 13,13,Poland,PL,14901.5,13828.89,23567.31,25300.0,2024,2026-07-06 20:09:35,2024,1,1,13,winter,1,0,0,0,1.0,-1.6081226496766366e-16,-1072.6100000000006,-1732.6899999999987,1072.6100000000006,1732.6899999999987,13737.79,14268.85,15176.48,15109.15,23454.44,24114.43,24715.68,24877.14,14904.8,15567.7,16068.4,15591.7,25700.0,25600.0,25800.0,26700.0,14394.373333333335,727.512411875777,14573.067500000001,693.2358620448048,14806.8,625.0950704378852,24094.849999999995,630.8479346877499,24290.4225,646.7666932453998,24595.81,822.9139221606241,15513.633333333333,583.6811144223493,15533.15,478.16945741017906,15325.137499999999,421.2963122062698,25700.0,99.99999999998953,25950.0,506.62280511902236,26550.0,761.5773105863929,91.09999999999854,0.00663134317819658,112.87000000000262,0.004812308458441272,-3.2999999999992724,-0.00022140518490687544,-400.0,-0.015564202334630295,9738.420000000002,10398.5,21.770000000004075,-396.7000000000007
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 14,14,Poland,PL,15350.9,12566.74,23886.59,25200.0,2024,2026-07-06 20:09:35,2024,1,1,14,winter,1,0,0,0,0.992708874098054,-0.12053668025532288,-2784.16,-1313.4099999999999,2784.16,1313.4099999999999,13828.89,13737.79,14268.85,15176.48,23567.31,23454.44,24114.43,24715.68,14901.5,14904.8,15567.7,16068.4,25300.0,25700.0,25600.0,25800.0,13945.176666666666,283.986130881977,14253.0025,657.8695841059013,14584.31625,615.558156007061,23712.06,353.00300551106847,23962.965,578.6945285438513,24351.600000000002,798.664714901452,15124.666666666666,383.6816692693511,15360.599999999999,566.3914135412713,15301.1,441.3879666947076,25533.333333333332,208.16659994660773,25600.0,216.02468994692921,26337.5,850.1050355271252,-1262.1499999999996,-0.0912690751029186,319.27999999999884,0.013547579252787045,449.39999999999964,0.030158037781431446,-100.0,-0.0039525691699604515,11319.85,9849.1,1581.4299999999985,-549.3999999999996
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 15,15,Poland,PL,14957.4,12233.08,22484.08,25300.0,2024,2026-07-06 20:09:35,2024,1,1,15,winter,1,0,0,0,0.9709418174260521,-0.2393156642875575,-2724.3199999999997,-2815.9199999999983,2724.3199999999997,2815.9199999999983,12566.74,13828.89,13737.79,14268.85,23886.59,23567.31,23454.44,24114.43,15350.9,14901.5,14904.8,15567.7,25200.0,25300.0,25700.0,25600.0,13377.806666666665,703.8797168787576,13600.5675,727.1776440629944,14240.30375,864.9289721447536,23636.11333333333,224.14020084132628,23755.692499999997,301.1465780838166,24101.31625,509.47979578441044,15052.4,258.5138487585955,15181.225,333.0712573908883,15304.95,441.71157687215793,25400.0,264.5751311064546,25450.0,238.04761428476178,26025.0,728.5013971944655,-333.65999999999985,-0.026551038694203943,-1402.5099999999984,-0.05871537126061099,-393.5,-0.02563367620139534,100.0,0.003968253968253954,10251.000000000002,10342.6,-1068.8499999999985,493.5
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 16,16,Poland,PL,12802.8,12711.96,22757.43,24500.0,2024,2026-07-06 20:09:35,2024,1,1,16,winter,1,0,0,0,0.9350162426854148,-0.35460488704253545,-90.84000000000015,-1742.5699999999997,90.84000000000015,1742.5699999999997,12233.08,12566.74,13828.89,13737.79,22484.08,23886.59,23567.31,23454.44,14957.4,15350.9,14901.5,14904.8,25300.0,25200.0,25300.0,25700.0,12876.236666666666,841.7205765771214,13091.625,811.1088434359518,13969.92,1112.0454152339628,23312.660000000003,735.1146454124664,23348.105000000003,604.3903981422893,23873.463750000003,753.5479842705565,15069.933333333332,244.92428081616427,15028.65,216.35431588010462,15261.7,458.50501165670664,25266.666666666668,57.7350269189419,25375.0,221.73557826083461,25825.0,671.352579286241,478.8799999999992,0.039146314746572264,273.34999999999854,0.012157490989179731,-2154.6000000000004,-0.1440490994424165,-800.0,-0.031620553359683834,10045.470000000001,11697.2,-205.53000000000065,1354.6000000000004
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 17,17,Poland,PL,14678.8,12706.69,22269.08,24200.0,2024,2026-07-06 20:09:35,2024,1,1,17,winter,1,0,0,0,0.8854560256532099,-0.4647231720437685,-1972.1099999999988,-1930.9199999999983,1972.1099999999988,1930.9199999999983,12711.96,12233.08,12566.74,13828.89,22757.43,22484.08,23886.59,23567.31,12802.8,14957.4,15350.9,14901.5,24500.0,25300.0,25200.0,25300.0,12503.926666666666,245.54154380333134,12835.1675,692.1529636997448,13704.1175,1128.8140348392276,23042.7,743.5003730328123,23173.8525,661.3111593581315,23732.1375,850.2416416819351,14370.366666666667,1371.7359451925543,14503.15,1151.071380642089,15018.15,984.3514224387408,25000.0,435.88989435406467,25075.0,386.2210075418828,25512.5,626.6407036161748,-5.269999999998618,-0.0004145702157651865,-488.34999999999854,-0.021458925722280475,1876.0,0.14653044646483582,-300.0,-0.01224489795918371,9562.390000000001,9521.2,-483.0799999999999,-2176.0
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 18,18,Poland,PL,13339.1,12237.03,20292.45,23400.0,2024,2026-07-06 20:09:35,2024,1,1,18,winter,1,0,0,0,0.8229838658936565,-0.5680647467311557,-1102.0699999999997,-3107.5499999999993,1102.0699999999997,3107.5499999999993,12706.69,12711.96,12233.08,12566.74,22269.08,22757.43,22484.08,23886.59,14678.8,12802.8,14957.4,15350.9,24200.0,24500.0,25300.0,25200.0,12550.576666666666,274.9728045340543,12554.6175,224.6597623630164,13403.810000000001,1015.5094718556717,22503.53,244.7553012704779,22849.295000000002,719.8267239875133,23406.13,848.4974406561062,14146.333333333334,1171.842930316733,14447.475,1130.585003069923,14904.037499999999,961.0009349445577,24666.666666666668,568.624070307731,24800.0,535.412613473634,25200.0,570.7138387268076,-469.65999999999985,-0.03696163202218672,-1976.630000000001,-0.08876118815864875,-1339.699999999999,-0.09126767855683016,-800.0,-0.03305785123966942,8055.42,10060.9,-1506.9700000000012,539.6999999999989
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 19,19,Poland,PL,13169.5,12501.1,21147.94,23400.0,2024,2026-07-06 20:09:35,2024,1,1,19,winter,1,0,0,0,0.7485107481711013,-0.663122658240795,-668.3999999999996,-2252.0600000000013,668.3999999999996,2252.0600000000013,12237.03,12706.69,12711.96,12233.08,20292.45,22269.08,22757.43,22484.08,13339.1,14678.8,12802.8,14957.4,23400.0,24200.0,24500.0,25300.0,12551.893333333333,272.6923765588666,12472.19,273.8331125582521,13036.37875,789.0126980408195,21772.986666666668,1305.2252857776848,21950.76,1123.4569254166354,22853.22625,1229.05868936858,13606.9,966.2461539379962,13944.525,1038.4525261978135,14562.875,972.9787925306027,24033.333333333332,568.624070307731,24350.0,785.281265959317,24900.0,796.4205637009362,264.0699999999997,0.02157958262748383,855.489999999998,0.042158044001586736,-169.60000000000036,-0.012714500978326937,0.0,0.0,8646.839999999998,10230.5,591.4199999999983,169.60000000000036
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 20,20,Poland,PL,12937.1,12097.94,22400.36,23800.0,2024,2026-07-06 20:09:35,2024,1,1,20,winter,1,0,0,0,0.6631226582407952,-0.7485107481711012,-839.1599999999999,-1399.6399999999994,839.1599999999999,1399.6399999999994,12501.1,12237.03,12706.69,12711.96,21147.94,20292.45,22269.08,22757.43,13169.5,13339.1,14678.8,12802.8,23400.0,23400.0,24200.0,24500.0,12481.606666666667,235.43602407729142,12539.195,224.09613747974387,12815.41,625.0380233005324,21236.49,991.2857136568562,21616.725,1110.59122316296,22482.415,1241.6265405737024,13729.133333333333,826.7956962474486,13497.55,818.6884490858671,14263.1,988.4847220439503,23666.666666666668,461.8802153516983,23875.0,561.9905100029125,24625.0,894.0278039779954,-403.15999999999985,-0.032249962003343735,1252.420000000002,0.05922184382970652,-232.39999999999964,-0.0176468354910968,400.0,0.017094017094017033,10302.42,10862.9,1655.5800000000017,632.3999999999996
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 21,21,Poland,PL,12711.3,11824.45,20997.48,23400.0,2024,2026-07-06 20:09:35,2024,1,1,21,winter,1,0,0,0,0.5680647467311558,-0.8229838658936564,-886.8499999999985,-2402.5200000000004,886.8499999999985,2402.5200000000004,12097.94,12501.1,12237.03,12706.69,22400.36,21147.94,20292.45,22269.08,12937.1,13169.5,13339.1,14678.8,23800.0,23400.0,23400.0,24200.0,12278.69,204.78321000509027,12385.69,271.5758495644884,12610.42875,542.8164051220714,21280.25,1060.1653616772132,21527.4575,996.8683906572621,22350.655,1178.0413590483297,13148.566666666666,201.81588969479324,13531.125,782.6599618182142,14017.1375,1048.9607795167094,23533.333333333332,230.94010767585084,23700.0,382.97084310253604,24387.5,816.6788142925519,-273.4899999999998,-0.022606328019481037,-1402.880000000001,-0.06262756491413535,-225.8000000000011,-0.017453679727295945,-400.0,-0.01680672268907568,9173.029999999999,10688.7,-1129.3900000000012,-174.1999999999989
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 22,22,Poland,PL,12936.8,11731.24,20281.05,23500.0,2024,2026-07-06 20:09:35,2024,1,1,22,winter,1,0,0,0,0.46472317204376906,-0.8854560256532096,-1205.5599999999995,-3218.9500000000007,1205.5599999999995,3218.9500000000007,11824.45,12097.94,12501.1,12237.03,20997.48,22400.36,21147.94,20292.45,12711.3,12937.1,13169.5,13339.1,23400.0,23800.0,23400.0,23400.0,12141.163333333336,340.3894799098839,12165.130000000001,282.0300275975479,12359.87375,314.74249365553356,21515.26,770.2019607870026,21209.5575,877.0918505445118,22029.42625,1148.900096265139,12939.300000000001,229.10792216762675,13039.25,273.77661818830546,13743.3625,1070.762315812571,23533.333333333332,230.94010767585084,23500.0,200.00000000000088,24150.0,789.2129895390383,-93.21000000000095,-0.007882819074037317,-716.4300000000003,-0.03411980866275388,225.5,0.017740120994705455,100.0,0.004273504273504258,8549.81,10563.2,-623.2199999999993,-125.5
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 23,23,Poland,PL,12664.9,11469.16,20587.44,23900.0,2024,2026-07-06 20:09:35,2024,1,1,23,winter,1,0,0,0,0.35460488704253584,-0.9350162426854147,-1195.7399999999998,-3312.5600000000013,1195.7399999999998,3312.5600000000013,11731.24,11824.45,12097.94,12501.1,20281.05,20997.48,22400.36,21147.94,12936.8,12711.3,12937.1,13169.5,23500.0,23400.0,23800.0,23400.0,11884.543333333335,190.59283573450503,12038.682499999999,345.32972189634535,12255.436249999999,370.05194156409954,21226.296666666665,1078.0243592950567,21206.7075,881.0746967718445,21578.73375,1015.7736319241044,12861.733333333332,130.27917459556022,12938.675,187.07001140382079,13441.6,875.3452347502728,23566.666666666668,208.1665999466143,23525.0,189.29694486001011,23937.5,688.5543862739864,-262.0799999999999,-0.022340349357783174,306.3899999999994,0.015107205987855643,-271.89999999999964,-0.02101756230288787,400.0,0.017021276595744705,9118.279999999999,11235.1,568.4699999999993,671.8999999999996
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 24,24,Poland,PL,12850.4,12278.74,21287.43,24900.0,2024,2026-07-06 20:09:35,2024,1,1,24,winter,1,0,0,0,0.23931566428755768,-0.970941817426052,-571.6599999999999,-3612.5699999999997,571.6599999999999,3612.5699999999997,11469.16,11731.24,11824.45,12097.94,20587.44,20281.05,20997.48,22400.36,12664.9,12936.8,12711.3,12937.1,23900.0,23500.0,23400.0,23800.0,11674.949999999999,184.2122935636641,11780.6975,259.52440044244,12159.94625,463.4271239961667,20621.99,359.46246410476044,21066.5825,936.3717956158923,21341.653749999998,995.412947645766,12771.0,145.44920075396317,12812.525,144.9170423608855,13155.037499999999,655.9914719339016,23600.0,264.5751311064603,23650.0,238.04761428476215,23762.5,417.2614801981438,809.5799999999999,0.07058755828674457,699.9900000000016,0.034000827689115276,185.5,0.014646779682429445,1000.0,0.04184100418410042,9008.69,12049.6,-109.58999999999833,814.5
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 25,25,Poland,PL,12804.3,12306.69,22502.59,24600.0,2024,2026-07-06 20:09:35,2024,1,1,25,winter,1,0,0,0,0.12053668025532308,-0.992708874098054,-497.60999999999876,-2097.41,497.60999999999876,2097.41,12278.74,11469.16,11731.24,11824.45,21287.43,20587.44,20281.05,20997.48,12850.4,12664.9,12936.8,12711.3,24900.0,23900.0,23500.0,23400.0,11826.38,413.09037606798165,11825.8975,337.28826013516596,12105.79375,412.1868029334524,20718.64,515.8587559596647,20788.35,443.67192135622855,21157.903749999998,816.292479042171,12817.366666666667,138.92733112422528,12790.85,125.21875525106786,13160.9875,652.5470107586173,24100.0,721.1102550927983,23925.0,684.9574196011507,23812.5,527.629469554971,27.950000000000728,0.0022762921928471958,1215.1599999999999,0.05708345253513447,-46.100000000000364,-0.0035874369669426365,-300.0,-0.012048192771084376,10195.9,11795.7,1187.2099999999991,-253.89999999999964
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 26,26,Poland,PL,13419.7,12164.65,21320.24,24701.0,2024,2026-07-06 20:09:35,2024,1,1,26,winter,1,0,0,0,-3.216245299353273e-16,-1.0,-1255.050000000001,-3380.7599999999984,1255.050000000001,3380.7599999999984,12306.69,12278.74,11469.16,11731.24,22502.59,21287.43,20587.44,20281.05,12804.3,12850.4,12664.9,12936.8,24600.0,24900.0,23900.0,23500.0,12018.196666666665,475.68502880931743,11946.4575,414.04934877983663,12055.79375,348.17251954978116,21459.153333333332,969.0544659788131,21164.627500000002,986.4209233511489,21187.0925,864.4557715487991,12773.199999999999,96.58141643176836,12814.099999999999,113.62168220294329,12926.675000000001,228.34047729527444,24466.666666666668,513.1601439446889,24225.0,639.6613687465165,23862.5,585.3875395228142,-142.04000000000087,-0.0115416899263735,-1182.3499999999985,-0.05254284062412362,615.4000000000015,0.048061979178869674,101.0,0.00410569105691061,9155.590000000002,11281.3,-1040.3099999999977,-514.4000000000015
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 27,27,Poland,PL,12913.1,12226.95,21160.38,24600.0,2024,2026-07-06 20:09:35,2024,1,1,27,winter,1,0,0,0,-0.12053668025532283,-0.992708874098054,-686.1499999999996,-3439.619999999999,686.1499999999996,3439.619999999999,12164.65,12306.69,12278.74,11469.16,21320.24,22502.59,21287.43,20587.44,13419.7,12804.3,12850.4,12664.9,24701.0,24600.0,24900.0,23900.0,12250.026666666667,75.24747193974369,12054.81,395.2378724262213,12046.74625,343.7018995723512,21703.420000000002,692.2959198927246,21424.425,794.2723717759558,21315.56625,785.2465932236829,13024.800000000001,342.7693247651657,12934.825,332.72993428098147,12936.75,249.89793345056412,24733.666666666668,152.6444670904693,24525.25,435.06733195372556,24025.125,618.3331135283936,62.30000000000109,0.00512139683426982,-159.86000000000058,-0.007498039421695135,-506.60000000000036,-0.0377504713220117,-101.0,-0.004088903283267831,8933.43,11686.9,-222.16000000000167,405.60000000000036
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 28,28,Poland,PL,12635.9,12430.35,22532.71,24900.0,2024,2026-07-06 20:09:35,2024,1,1,28,winter,1,0,0,0,-0.23931566428755743,-0.9709418174260521,-205.54999999999927,-2367.290000000001,205.54999999999927,2367.290000000001,12226.95,12164.65,12306.69,12278.74,21160.38,21320.24,22502.59,21287.43,12913.1,13419.7,12804.3,12850.4,24600.0,24701.0,24600.0,24900.0,12232.763333333334,71.19822001512709,12244.2575,62.513367837109556,12012.477499999999,303.21097180251854,21661.07,733.1478279993183,21567.66,627.0876102002038,21317.12125,784.8794587601882,13045.699999999999,328.4301447796284,12996.875,285.3882078268577,12904.7,231.55128404494369,24633.666666666668,58.312377188154024,24700.25,141.42224011802273,24175.125,589.9214082037927,203.39999999999964,0.016635383313091223,1372.329999999998,0.06485375026346407,-277.2000000000007,-0.02146657270523733,300.0,0.012195121951219523,10102.359999999999,12264.1,1168.9299999999985,577.2000000000007
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 29,29,Poland,PL,12566.9,11793.95,21946.91,24600.0,2024,2026-07-06 20:09:35,2024,1,1,29,winter,1,0,0,0,-0.3546048870425356,-0.9350162426854148,-772.9499999999989,-2653.09,772.9499999999989,2653.09,12430.35,12226.95,12164.65,12306.69,22532.71,21160.38,21320.24,22502.59,12635.9,12913.1,13419.7,12804.3,24900.0,24600.0,24701.0,24600.0,12273.983333333332,138.95403316680813,12282.16,114.62800879368064,12054.028750000001,337.4398973547519,21671.11,750.4363563288479,21878.980000000003,740.4567717744266,21333.665,811.9034608162923,12989.566666666668,397.4556243573628,12943.25,337.4832094588204,12867.05,249.3349668905074,24733.666666666668,152.6444670904693,24700.25,141.42224011802273,24312.625,617.5442002688691,-636.3999999999996,-0.05119727119509909,-585.7999999999993,-0.025997760588939323,-69.0,-0.005460632008800315,-300.0,-0.012048192771084376,10152.96,12033.1,50.600000000000364,-231.0
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 30,30,Poland,PL,13223.2,12061.25,20977.88,24300.0,2024,2026-07-06 20:09:35,2024,1,1,30,winter,1,0,0,0,-0.46472317204376806,-0.8854560256532101,-1161.9500000000007,-3322.119999999999,1161.9500000000007,3322.119999999999,11793.95,12430.35,12226.95,12164.65,21946.91,22532.71,21160.38,21320.24,12566.9,12635.9,12913.1,13419.7,24600.0,24900.0,24600.0,24701.0,12150.416666666666,325.02961916311955,12153.975,265.4809770335183,12050.21625,340.56215350243195,21880.0,688.6073760134238,21740.06,628.0548489316866,21452.34375,825.0266245042293,12705.299999999997,183.2372232925604,12883.900000000001,387.2670396508844,12849.0,266.8335543260822,24700.0,173.20508075688772,24700.25,141.42224011802273,24462.625,498.4584629492382,267.2999999999993,0.022664162557921586,-969.0299999999988,-0.0441533682873807,656.3000000000011,0.052224494505407115,-300.0,-0.012195121951219523,8916.630000000001,11076.8,-1236.329999999998,-956.3000000000011
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 31,31,Poland,PL,13017.0,11969.86,20527.4,24200.0,2024,2026-07-06 20:09:35,2024,1,1,31,winter,1,0,0,0,-0.5680647467311556,-0.8229838658936566,-1047.1399999999994,-3672.5999999999985,1047.1399999999994,3672.5999999999985,12061.25,11793.95,12430.35,12226.95,20977.88,21946.91,22532.71,21160.38,13223.2,12566.9,12635.9,12913.1,24300.0,24600.0,24900.0,24600.0,12095.183333333334,319.5541320861344,12128.125,269.1043957896977,12091.4675,315.46804985381914,21819.166666666668,785.2470003976036,21654.47,720.8156508196823,21539.447500000002,712.8587130248844,12808.666666666666,360.650333887689,12834.775,299.0635760168057,12884.8,297.72103433536455,24600.0,300.0,24600.0,244.94897427831717,24562.625,329.29055233508524,-91.38999999999942,-0.007577158254741367,-450.47999999999956,-0.02147404790188523,-206.20000000000073,-0.01559380482787831,-100.0,-0.004115226337448541,8557.54,11183.0,-359.09000000000015,106.20000000000073
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 32,32,Poland,PL,12678.8,12067.9,20443.15,23800.0,2024,2026-07-06 20:09:35,2024,1,1,32,winter,1,0,0,0,-0.663122658240795,-0.7485107481711013,-610.8999999999996,-3356.8499999999985,610.8999999999996,3356.8499999999985,11969.86,12061.25,11793.95,12430.35,20527.4,20977.88,21946.91,22532.71,13017.0,13223.2,12566.9,12635.9,24200.0,24300.0,24600.0,24900.0,11941.686666666666,135.85884230819516,12063.8525,268.3338344146557,12154.055,204.52901701225954,21150.73,725.368872988209,21496.225,910.0772026042246,21531.9425,724.5337491053372,12935.699999999999,335.61836958064197,12860.75,312.3509831369615,12928.8125,286.3785528556908,24366.666666666668,208.16659994661364,24500.0,316.22776601683745,24600.125,250.77049125787696,98.03999999999905,0.00819057198663975,-84.25,-0.004104270389820419,-338.2000000000007,-0.02598140892678813,-400.0,-0.016528925619834656,8375.250000000002,11121.2,-182.28999999999905,-61.79999999999927
