source_file,interval_start,interval_end,week_label,week_number,area_name,area_code,forecast_min_mw,actual_min_mw,actual_max_mw,forecast_max_mw,data_year,created_at
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 12,12,Poland,PL,12275.0,11831.579,23091.324,23594.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 13,13,Poland,PL,13113.0,13005.151,22462.596,22613.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 14,14,Poland,PL,13650.0,13509.408,21899.531,21669.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 15,15,Poland,PL,13700.0,13003.485,22512.646,22638.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 16,16,Poland,PL,11775.0,10581.55,21298.92,22738.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 17,17,Poland,PL,11469.0,10463.962,20869.99,20888.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 18,18,Poland,PL,12696.0,10763.548,20581.441,21194.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 19,19,Poland,PL,13248.0,12041.22,20882.97,22632.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 20,20,Poland,PL,12880.0,12544.624,20972.027,22816.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 21,21,Poland,PL,13248.0,12214.1,21101.636,22632.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 22,22,Poland,PL,12788.0,11935.17,20841.054,22724.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 23,23,Poland,PL,12328.0,11383.22,20702.04,22448.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 24,24,Poland,PL,11776.0,11536.684,20070.865,22356.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 25,25,Poland,PL,11408.0,10973.934,20271.176,21896.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 26,26,Poland,PL,11408.0,11917.422,21489.147,21991.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 27,27,Poland,PL,11776.0,11766.663,21912.044,21804.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 28,28,Poland,PL,11868.0,11409.398,20911.578,22264.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 29,29,Poland,PL,11868.0,11645.78,21249.417,21896.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 30,30,Poland,PL,11868.0,11887.208,20637.482,21712.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 31,31,Poland,PL,12144.0,11725.197,19782.762,21712.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 32,32,Poland,PL,11500.0,11566.875,20008.119,21528.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 33,33,Poland,PL,11500.0,11312.52,20697.292,21712.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 34,34,Poland,PL,11868.0,11023.272,20522.509,21344.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 35,35,Poland,PL,12144.0,11819.31,21071.829,22080.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 36,36,Poland,PL,12420.0,12223.685,21679.274,21160.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 37,37,Poland,PL,12328.0,12107.011,21220.022,21620.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 38,38,Poland,PL,12788.0,11911.079,21261.469,21712.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 39,39,Poland,PL,12328.0,12292.275,21770.373,21712.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 40,40,Poland,PL,13064.0,12650.393,22526.38,22724.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 41,41,Poland,PL,13616.0,12625.869,22469.021,22816.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 42,42,Poland,PL,13432.0,13387.814,22898.448,22724.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 43,43,Poland,PL,13156.0,12832.791,22814.482,22908.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 44,44,Poland,PL,12880.0,12037.579,23107.125,23184.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 45,45,Poland,PL,13524.0,13146.643,22817.505,23920.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 46,46,Poland,PL,14076.0,13575.961,23317.262,24196.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 47,47,Poland,PL,14444.0,14070.613,24666.434,24564.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 48,48,Poland,PL,14904.0,14801.292,26134.957,25024.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 49,49,Poland,PL,15180.0,14135.026,25233.839,25484.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 50,50,Poland,PL,15364.0,13923.265,23917.495,25484.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 51,51,Poland,PL,15364.0,14349.222,24692.76,25576.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 52,52,Poland,PL,12328.0,13209.167,23508.04,25484.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 1,1,Poland,PL,13331.0,13179.626,21969.778,20843.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 2,2,Poland,PL,14832.0,14774.1,27617.655,27444.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 3,3,Poland,PL,16426.0,16137.926,27575.676,27200.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 4,4,Poland,PL,15831.0,15772.417,26691.218,26588.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 5,5,Poland,PL,16319.0,15811.64,26628.289,26394.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 6,6,Poland,PL,15919.0,15604.307,27733.885,28259.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 7,7,Poland,PL,15637.0,15536.739,26717.204,26450.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 8,8,Poland,PL,15012.0,14676.08,26786.875,26794.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 9,9,Poland,PL,13450.0,13356.695,24154.068,24050.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 10,10,Poland,PL,13925.0,13974.793,22963.663,22730.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 11,11,Poland,PL,13000.0,12897.3,22279.63,22063.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 12,12,Poland,PL,13888.0,13648.339,22850.17,22594.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 13,13,Poland,PL,13581.0,13462.032,23148.995,22700.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 14,14,Poland,PL,11900.0,11868.643,22964.174,22988.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 15,15,Poland,PL,11718.0,11322.021,22822.933,22613.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 16,16,Poland,PL,13106.0,12916.549,22282.693,22050.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 17,17,Poland,PL,12901.0,12750.725,21569.5,21550.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 18,18,Poland,PL,11488.0,11211.229,21778.608,21788.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 19,19,Poland,PL,11962.0,11789.397,20864.216,20869.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 20,20,Poland,PL,12550.0,12404.999,21791.034,21217.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 21,21,Poland,PL,11538.0,11395.375,20889.955,20875.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 22,22,Poland,PL,11680.0,11596.668,20647.205,21175.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 23,23,Poland,PL,11731.0,11405.127,20467.566,20631.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 24,24,Poland,PL,11181.0,11147.989,20941.705,21220.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 25,25,Poland,PL,11319.0,11801.846,21491.821,21588.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 26,26,Poland,PL,12813.0,12812.262,22532.494,21919.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 27,27,Poland,PL,11988.0,11658.516,22857.726,22813.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 28,28,Poland,PL,11988.0,,,20557.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 29,29,Poland,PL,11988.0,,,20557.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 30,30,Poland,PL,11988.0,,,20557.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 31,31,Poland,PL,12100.0,,,20557.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 32,32,Poland,PL,11600.0,,,21800.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 33,33,Poland,PL,10700.0,,,21700.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 34,34,Poland,PL,12100.0,,,21600.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 35,35,Poland,PL,12300.0,,,21700.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 36,36,Poland,PL,13100.0,,,21900.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 37,37,Poland,PL,13200.0,,,22300.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 38,38,Poland,PL,13600.0,,,22500.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 39,39,Poland,PL,13300.0,,,22700.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 40,40,Poland,PL,13700.0,,,23200.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 41,41,Poland,PL,14200.0,,,23400.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 42,42,Poland,PL,14200.0,,,23400.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 43,43,Poland,PL,13900.0,,,23600.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 44,44,Poland,PL,13500.0,,,24000.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 45,45,Poland,PL,13600.0,,,24500.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 46,46,Poland,PL,14700.0,,,24700.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 47,47,Poland,PL,14800.0,,,25100.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 48,48,Poland,PL,15300.0,,,25400.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 49,49,Poland,PL,15300.0,,,25600.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 50,50,Poland,PL,15400.0,,,25600.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 51,51,Poland,PL,15200.0,,,25600.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 52,52,Poland,PL,12400.0,,,25400.0,2027,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202512312300-202612312300.csv,2025-12-29,2027-01-04,Week 1,1,Poland,PL,14100.0,,,24700.0,2027,2026-07-06 20:09:35
